home_team,away_team,season_start,home_last10_points,away_last10_points,home_last10_gd,away_last10_gd,h2h_last5_home_points,h2h_last5_away_points
31.0,0.0,-1.7329366804956492,-0.25097481930701476,-0.5765742893733188,-0.3511047734895575,-0.16061315428119763,-0.5368970317235366,-1.427436694730433
31.0,1.0,-1.7329366804956492,-0.08425354269748353,-1.777158350913987,-0.1278472673289779,-2.0428662051372526,-0.5368970317235366,-1.427436694730433
31.0,3.0,-1.7329366804956492,0.41591028713111017,-1.4341343333309389,0.09541023883160174,-1.5723029424232389,-1.070060018906244,-1.1626332604045806
31.0,4.0,-1.7329366804956492,0.9160741169597039,-1.605646342122463,0.31866774499218137,-1.8075845737802456,-0.5368970317235366,-1.427436694730433
31.0,5.0,-1.7329366804956492,0.9160741169597039,-0.06203826299874674,0.4302964980724712,-0.6311764169952113,-1.3366415124975977,-0.6330263917528757
31.0,6.0,-1.7329366804956492,0.5826315637406414,-1.4341343333309389,0.20703899191189154,-0.9840988640307217,-1.3366415124975977,-0.6330263917528757
31.0,10.0,-1.7329366804956492,1.0827953935692352,-0.23355027179027077,0.4302964980724712,0.07466847707580924,-1.3366415124975977,-0.6330263917528757
31.0,12.0,-1.7329366804956492,1.2495166701787663,-0.23355027179027077,0.6535540042330508,-0.04297233860269419,-1.3366415124975977,-0.6330263917528757
31.0,13.0,-1.7329366804956492,1.2495166701787663,0.6240097721673493,0.6535540042330508,0.7805133711468298,-0.5368970317235366,-1.427436694730433
31.0,18.0,-1.7329366804956492,1.2495166701787663,-0.5765742893733188,0.6535540042330508,-0.513535601316708,-0.5368970317235366,-1.427436694730433
31.0,19.0,-1.7329366804956492,1.2495166701787663,1.4815698161249693,0.6535540042330508,1.4863582652178504,-1.3366415124975977,-0.6330263917528757
31.0,21.0,-1.7329366804956492,1.2495166701787663,1.8245938337080174,0.6535540042330508,1.4863582652178504,-1.3366415124975977,-0.6330263917528757
31.0,22.0,-1.7329366804956492,0.9160741169597039,0.10947374579277727,0.541925251152761,0.8981541868253333,-1.070060018906244,-1.1626332604045806
31.0,28.0,-1.7329366804956492,0.9160741169597039,-0.23355027179027077,0.6535540042330508,0.42759092411131955,-0.5368970317235366,-1.427436694730433
31.0,29.0,-1.7329366804956492,0.9160741169597039,0.10947374579277727,0.541925251152761,0.07466847707580924,-0.5368970317235366,-1.427436694730433
33.0,0.0,-1.7329366804956492,-0.7511386491356085,-0.4050622805817948,-1.1325060450515863,-0.04297233860269419,-0.5368970317235366,-1.427436694730433
33.0,1.0,-1.7329366804956492,-0.5844173725260772,-1.777158350913987,-0.4627335265698473,-2.0428662051372526,-1.3366415124975977,-0.6330263917528757
33.0,3.0,-1.7329366804956492,-0.5844173725260772,-1.605646342122463,-0.6859910327304269,-1.6899437581017422,-0.5368970317235366,-1.427436694730433
33.0,4.0,-1.7329366804956492,-0.08425354269748353,-1.605646342122463,-0.1278472673289779,-1.925225389458749,-1.3366415124975977,-0.6330263917528757
33.0,5.0,-1.7329366804956492,-0.08425354269748353,-0.06203826299874674,-0.23947602040926766,-0.6311764169952113,-1.3366415124975977,-0.6330263917528757
33.0,6.0,-1.7329366804956492,0.41591028713111017,-1.9486703597055108,0.20703899191189154,-1.2193804953877285,-1.3366415124975977,-0.6330263917528757
33.0,10.0,-1.7329366804956492,0.41591028713111017,-0.5765742893733188,0.20703899191189154,-0.04297233860269419,-1.3366415124975977,-0.6330263917528757
33.0,12.0,-1.7329366804956492,0.24918901052157894,-0.23355027179027077,-0.016218514248688073,-0.04297233860269419,-0.5368970317235366,-1.427436694730433
33.0,13.0,-1.7329366804956492,0.5826315637406414,0.10947374579277727,0.09541023883160174,0.3099501084328161,-1.3366415124975977,-0.6330263917528757
33.0,18.0,-1.7329366804956492,0.5826315637406414,-0.5765742893733188,0.09541023883160174,-0.39589478563820446,-1.3366415124975977,-0.6330263917528757
33.0,19.0,-1.7329366804956492,0.9160741169597039,1.1385457985419214,0.20703899191189154,0.8981541868253333,-1.3366415124975977,-0.6330263917528757
33.0,21.0,-1.7329366804956492,0.7493528403501726,1.4815698161249693,-0.016218514248688073,1.368717449539347,-1.070060018906244,-1.1626332604045806
33.0,22.0,-1.7329366804956492,0.24918901052157894,-0.06203826299874674,-0.23947602040926766,0.6628725554683265,-1.070060018906244,-1.1626332604045806
